09a18c lda $7ef3cc   [7ef3cc] A:0100 X:0010 Y:0000 S:01f2 D:0000 DB:09 nvMXdiZC V: 38 H:174 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0102 D:0000 DB:09 nvMXdIZc V: 44 H: 37 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:0102 D:0000 DB:09 nvMXdIZc V: 44 H: 45 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:0102 D:0000 DB:09 nvMXdIZc V: 44 H: 50 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00fe D:0000 DB:09 nvMXdIZc V: 44 H: 66 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00fe D:0000 DB:09 nvMXdIZc V: 44 H: 74 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00fe D:0000 DB:09 nvMXdIZc V: 44 H: 79 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00fa D:0000 DB:09 nvMXdIZc V: 44 H: 95 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00fa D:0000 DB:09 nvMXdIZc V: 44 H:103 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00fa D:0000 DB:09 nvMXdIZc V: 44 H:108 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00f6 D:0000 DB:09 nvMXdIZc V: 44 H:124 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00f6 D:0000 DB:09 nvMXdIZc V: 44 H:132 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00f6 D:0000 DB:09 nvMXdIZc V: 44 H:147 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00f2 D:0000 DB:09 nvMXdIZc V: 44 H:163 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00f2 D:0000 DB:09 nvMXdIZc V: 44 H:171 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00f2 D:0000 DB:09 nvMXdIZc V: 44 H:176 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00ee D:0000 DB:09 nvMXdIZc V: 44 H:192 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00ee D:0000 DB:09 nvMXdIZc V: 44 H:200 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00ee D:0000 DB:09 nvMXdIZc V: 44 H:205 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00ea D:0000 DB:09 nvMXdIZc V: 44 H:221 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00ea D:0000 DB:09 nvMXdIZc V: 44 H:229 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00ea D:0000 DB:09 nvMXdIZc V: 44 H:234 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00e6 D:0000 DB:09 nvMXdIZc V: 44 H:250 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00e6 D:0000 DB:09 nvMXdIZc V: 44 H:258 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00e6 D:0000 DB:09 nvMXdIZc V: 44 H:263 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00e2 D:0000 DB:09 nvMXdIZc V: 44 H:279 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00e2 D:0000 DB:09 nvMXdIZc V: 44 H:287 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00e2 D:0000 DB:09 nvMXdIZc V: 44 H:292 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00de D:0000 DB:09 nvMXdIZc V: 44 H:308 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00de D:0000 DB:09 nvMXdIZc V: 44 H:316 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00de D:0000 DB:09 nvMXdIZc V: 44 H:321 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00da D:0000 DB:09 nvMXdIZc V: 44 H:336 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00da D:0000 DB:09 nvMXdIZc V: 45 H:  4 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00da D:0000 DB:09 nvMXdIZc V: 45 H:  9 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00d6 D:0000 DB:09 nvMXdIZc V: 45 H: 25 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00d6 D:0000 DB:09 nvMXdIZc V: 45 H: 33 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00d6 D:0000 DB:09 nvMXdIZc V: 45 H: 38 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00d2 D:0000 DB:09 nvMXdIZc V: 45 H: 54 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00d2 D:0000 DB:09 nvMXdIZc V: 45 H: 62 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00d2 D:0000 DB:09 nvMXdIZc V: 45 H: 67 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00ce D:0000 DB:09 nvMXdIZc V: 45 H: 83 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00ce D:0000 DB:09 nvMXdIZc V: 45 H: 91 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00ce D:0000 DB:09 nvMXdIZc V: 45 H: 96 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00ca D:0000 DB:09 nvMXdIZc V: 45 H:112 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00ca D:0000 DB:09 nvMXdIZc V: 45 H:120 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00ca D:0000 DB:09 nvMXdIZc V: 45 H:125 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00c6 D:0000 DB:09 nvMXdIZc V: 45 H:151 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00c6 D:0000 DB:09 nvMXdIZc V: 45 H:159 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00c6 D:0000 DB:09 nvMXdIZc V: 45 H:164 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00c2 D:0000 DB:09 nvMXdIZc V: 45 H:180 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00c2 D:0000 DB:09 nvMXdIZc V: 45 H:188 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00c2 D:0000 DB:09 nvMXdIZc V: 45 H:193 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00be D:0000 DB:09 nvMXdIZc V: 45 H:209 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00be D:0000 DB:09 nvMXdIZc V: 45 H:217 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00be D:0000 DB:09 nvMXdIZc V: 45 H:222 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00ba D:0000 DB:09 nvMXdIZc V: 45 H:238 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00ba D:0000 DB:09 nvMXdIZc V: 45 H:246 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00ba D:0000 DB:09 nvMXdIZc V: 45 H:251 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00b6 D:0000 DB:09 nvMXdIZc V: 45 H:267 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00b6 D:0000 DB:09 nvMXdIZc V: 45 H:275 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00b6 D:0000 DB:09 nvMXdIZc V: 45 H:280 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00b2 D:0000 DB:09 nvMXdIZc V: 45 H:296 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00b2 D:0000 DB:09 nvMXdIZc V: 45 H:304 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00b2 D:0000 DB:09 nvMXdIZc V: 45 H:309 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00ae D:0000 DB:09 nvMXdIZc V: 45 H:325 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00ae D:0000 DB:09 nvMXdIZc V: 45 H:332 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00ae D:0000 DB:09 nvMXdIZc V: 45 H:337 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00aa D:0000 DB:09 nvMXdIZc V: 46 H: 13 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00aa D:0000 DB:09 nvMXdIZc V: 46 H: 21 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00aa D:0000 DB:09 nvMXdIZc V: 46 H: 26 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00a6 D:0000 DB:09 nvMXdIZc V: 46 H: 42 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00a6 D:0000 DB:09 nvMXdIZc V: 46 H: 50 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00a6 D:0000 DB:09 nvMXdIZc V: 46 H: 55 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:00a2 D:0000 DB:09 nvMXdIZc V: 46 H: 71 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:00a2 D:0000 DB:09 nvMXdIZc V: 46 H: 79 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:00a2 D:0000 DB:09 nvMXdIZc V: 46 H: 84 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:009e D:0000 DB:09 nvMXdIZc V: 46 H:100 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:009e D:0000 DB:09 nvMXdIZc V: 46 H:108 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:009e D:0000 DB:09 nvMXdIZc V: 46 H:113 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:009a D:0000 DB:09 nvMXdIZc V: 46 H:129 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:009a D:0000 DB:09 nvMXdIZc V: 46 H:147 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:009a D:0000 DB:09 nvMXdIZc V: 46 H:152 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0096 D:0000 DB:09 nvMXdIZc V: 46 H:168 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:0096 D:0000 DB:09 nvMXdIZc V: 46 H:176 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:0096 D:0000 DB:09 nvMXdIZc V: 46 H:181 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0092 D:0000 DB:09 nvMXdIZc V: 46 H:197 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:0092 D:0000 DB:09 nvMXdIZc V: 46 H:205 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:0092 D:0000 DB:09 nvMXdIZc V: 46 H:210 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:008e D:0000 DB:09 nvMXdIZc V: 46 H:226 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:008e D:0000 DB:09 nvMXdIZc V: 46 H:234 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:008e D:0000 DB:09 nvMXdIZc V: 46 H:239 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:008a D:0000 DB:09 nvMXdIZc V: 46 H:255 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:008a D:0000 DB:09 nvMXdIZc V: 46 H:263 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:008a D:0000 DB:09 nvMXdIZc V: 46 H:268 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0086 D:0000 DB:09 nvMXdIZc V: 46 H:284 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:0086 D:0000 DB:09 nvMXdIZc V: 46 H:292 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:0086 D:0000 DB:09 nvMXdIZc V: 46 H:297 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0082 D:0000 DB:09 nvMXdIZc V: 46 H:313 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:0082 D:0000 DB:09 nvMXdIZc V: 46 H:321 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:0082 D:0000 DB:09 nvMXdIZc V: 46 H:326 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:007e D:0000 DB:09 nvMXdIZc V: 47 H:  1 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:007e D:0000 DB:09 nvMXdIZc V: 47 H:  9 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:007e D:0000 DB:09 nvMXdIZc V: 47 H: 14 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:007a D:0000 DB:09 nvMXdIZc V: 47 H: 30 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:007a D:0000 DB:09 nvMXdIZc V: 47 H: 38 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:007a D:0000 DB:09 nvMXdIZc V: 47 H: 43 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0076 D:0000 DB:09 nvMXdIZc V: 47 H: 59 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:0076 D:0000 DB:09 nvMXdIZc V: 47 H: 67 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:0076 D:0000 DB:09 nvMXdIZc V: 47 H: 72 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0072 D:0000 DB:09 nvMXdIZc V: 47 H: 88 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:0072 D:0000 DB:09 nvMXdIZc V: 47 H: 96 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:0072 D:0000 DB:09 nvMXdIZc V: 47 H:101 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:006e D:0000 DB:09 nvMXdIZc V: 47 H:117 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:006e D:0000 DB:09 nvMXdIZc V: 47 H:125 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:006e D:0000 DB:09 nvMXdIZc V: 47 H:130 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:006a D:0000 DB:09 nvMXdIZc V: 47 H:156 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:006a D:0000 DB:09 nvMXdIZc V: 47 H:164 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:006a D:0000 DB:09 nvMXdIZc V: 47 H:169 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0066 D:0000 DB:09 nvMXdIZc V: 47 H:185 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:0066 D:0000 DB:09 nvMXdIZc V: 47 H:193 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:0066 D:0000 DB:09 nvMXdIZc V: 47 H:198 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0062 D:0000 DB:09 nvMXdIZc V: 47 H:214 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:0062 D:0000 DB:09 nvMXdIZc V: 47 H:222 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:0062 D:0000 DB:09 nvMXdIZc V: 47 H:227 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:005e D:0000 DB:09 nvMXdIZc V: 47 H:243 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:005e D:0000 DB:09 nvMXdIZc V: 47 H:251 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:005e D:0000 DB:09 nvMXdIZc V: 47 H:256 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:005a D:0000 DB:09 nvMXdIZc V: 47 H:272 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:005a D:0000 DB:09 nvMXdIZc V: 47 H:280 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:005a D:0000 DB:09 nvMXdIZc V: 47 H:285 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0056 D:0000 DB:09 nvMXdIZc V: 47 H:301 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:0056 D:0000 DB:09 nvMXdIZc V: 47 H:309 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:0056 D:0000 DB:09 nvMXdIZc V: 47 H:314 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0052 D:0000 DB:09 nvMXdIZc V: 47 H:329 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:0052 D:0000 DB:09 nvMXdIZc V: 47 H:337 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:0052 D:0000 DB:09 nvMXdIZc V: 48 H:  2 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:004e D:0000 DB:09 nvMXdIZc V: 48 H: 18 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:004e D:0000 DB:09 nvMXdIZc V: 48 H: 26 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:004e D:0000 DB:09 nvMXdIZc V: 48 H: 31 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:004a D:0000 DB:09 nvMXdIZc V: 48 H: 47 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:004a D:0000 DB:09 nvMXdIZc V: 48 H: 55 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:004a D:0000 DB:09 nvMXdIZc V: 48 H: 60 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0046 D:0000 DB:09 nvMXdIZc V: 48 H: 76 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:0046 D:0000 DB:09 nvMXdIZc V: 48 H: 84 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:0046 D:0000 DB:09 nvMXdIZc V: 48 H: 89 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0042 D:0000 DB:09 nvMXdIZc V: 48 H:105 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:0042 D:0000 DB:09 nvMXdIZc V: 48 H:113 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:0042 D:0000 DB:09 nvMXdIZc V: 48 H:118 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:003e D:0000 DB:09 nvMXdIZc V: 48 H:144 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:003e D:0000 DB:09 nvMXdIZc V: 48 H:152 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:003e D:0000 DB:09 nvMXdIZc V: 48 H:157 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:003a D:0000 DB:09 nvMXdIZc V: 48 H:173 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:003a D:0000 DB:09 nvMXdIZc V: 48 H:181 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:003a D:0000 DB:09 nvMXdIZc V: 48 H:186 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0036 D:0000 DB:09 nvMXdIZc V: 48 H:202 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:0036 D:0000 DB:09 nvMXdIZc V: 48 H:210 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:0036 D:0000 DB:09 nvMXdIZc V: 48 H:215 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0032 D:0000 DB:09 nvMXdIZc V: 48 H:231 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:0032 D:0000 DB:09 nvMXdIZc V: 48 H:239 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:0032 D:0000 DB:09 nvMXdIZc V: 48 H:244 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:002e D:0000 DB:09 nvMXdIZc V: 48 H:260 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:002e D:0000 DB:09 nvMXdIZc V: 48 H:268 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:002e D:0000 DB:09 nvMXdIZc V: 48 H:273 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:002a D:0000 DB:09 nvMXdIZc V: 48 H:289 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:002a D:0000 DB:09 nvMXdIZc V: 48 H:297 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:002a D:0000 DB:09 nvMXdIZc V: 48 H:302 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0026 D:0000 DB:09 nvMXdIZc V: 48 H:318 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:0026 D:0000 DB:09 nvMXdIZc V: 48 H:325 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:0026 D:0000 DB:09 nvMXdIZc V: 48 H:330 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0022 D:0000 DB:09 nvMXdIZc V: 49 H:  6 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:0022 D:0000 DB:09 nvMXdIZc V: 49 H: 14 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:0022 D:0000 DB:09 nvMXdIZc V: 49 H: 19 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:001e D:0000 DB:09 nvMXdIZc V: 49 H: 35 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:001e D:0000 DB:09 nvMXdIZc V: 49 H: 43 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:001e D:0000 DB:09 nvMXdIZc V: 49 H: 48 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:001a D:0000 DB:09 nvMXdIZc V: 49 H: 64 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:001a D:0000 DB:09 nvMXdIZc V: 49 H: 72 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:001a D:0000 DB:09 nvMXdIZc V: 49 H: 77 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0016 D:0000 DB:09 nvMXdIZc V: 49 H: 93 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:0016 D:0000 DB:09 nvMXdIZc V: 49 H:101 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:0016 D:0000 DB:09 nvMXdIZc V: 49 H:106 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0012 D:0000 DB:09 nvMXdIZc V: 49 H:122 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:0012 D:0000 DB:09 nvMXdIZc V: 49 H:130 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:0012 D:0000 DB:09 nvMXdIZc V: 49 H:145 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:000e D:0000 DB:09 nvMXdIZc V: 49 H:161 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:000e D:0000 DB:09 nvMXdIZc V: 49 H:169 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:000e D:0000 DB:09 nvMXdIZc V: 49 H:174 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:000a D:0000 DB:09 nvMXdIZc V: 49 H:190 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:000a D:0000 DB:09 nvMXdIZc V: 49 H:198 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:000a D:0000 DB:09 nvMXdIZc V: 49 H:203 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0006 D:0000 DB:09 nvMXdIZc V: 49 H:219 F: 8
000002 bra $ffdb     [ffffdb] A:0100 X:0020 Y:0000 S:0006 D:0000 DB:09 nvMXdIZc V: 49 H:227 F: 8
00ffdb brk #$f2               A:0100 X:0020 Y:0000 S:0006 D:0000 DB:09 nvMXdIZc V: 49 H:232 F: 8
00ffff brl $0002     [000002] A:0100 X:0020 Y:0000 S:0002 D:0000 DB:09 nvMXdIZc V: 49 H:248 F: 8
000002 bra $003a     [00003a] A:0100 X:0020 Y:0000 S:0002 D:0000 DB:09 nvMXdIZc V: 49 H:256 F: 8
00003a brk #$36               A:0100 X:0020 Y:0000 S:0002 D:0000 DB:09 nvMXdIZc V: 49 H:261 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:fffe D:0000 DB:09 nvMXdIZc V: 49 H:277 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:fffe D:0000 DB:09 nvMXdIZc V: 49 H:285 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:fffa D:0000 DB:09 nvMXdIZc V: 49 H:301 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:fffa D:0000 DB:09 nvMXdIZc V: 49 H:308 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:fff6 D:0000 DB:09 nvMXdIZc V: 49 H:324 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:fff6 D:0000 DB:09 nvMXdIZc V: 49 H:331 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:fff2 D:0000 DB:09 nvMXdIZc V: 50 H:  7 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:fff2 D:0000 DB:09 nvMXdIZc V: 50 H: 14 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ffee D:0000 DB:09 nvMXdIZc V: 50 H: 30 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ffee D:0000 DB:09 nvMXdIZc V: 50 H: 38 F: 8
